Tempo_s,Valor
0,-0.414754062891006
0.0652400000000171,-0.443505942821503
0.130446000000006,-0.416956275701523
0.195685001000015,-0.370981931686401
0.260901001000036,-0.412348717451096
0.326132001000019,-0.430305480957031
0.391354001000025,-0.42893373966217
0.45658000100002,-0.426718771457672
0.521787000000018,-0.425338476896286
0.587026001000027,-0.429757833480835
0.652236000000016,-0.443094700574875
0.717475001000025,-0.429841220378876
0.78268300000002,-0.416425257921219
0.847921001000032,-0.414639055728912
0.913129001000016,-0.414600372314453
0.978466001000015,-0.407965868711472
1.04357700100002,-0.397599250078201
1.108814,-0.392963618040085
1.17402400100002,-0.37622258067131
1.23930900100004,-0.394749939441681
1.30447100100002,-0.398295521736145
1.36984700100004,-0.398880839347839
1.434957,-0.396557599306107
1.500157,-0.396074026823044
1.56538,-0.395224392414093
1.63063900100002,-0.3920838534832
1.695877,-0.395949989557266
1.76105000000001,-0.391416192054749
1.82627300000001,-0.388899922370911
1.89149700000002,-0.383894920349121
1.95672000000002,-0.376171082258224
2.02194400000002,-0.374281525611877
2.08732300100002,-0.390848577022552
2.15239200000002,-0.388594329357147
2.21761700000002,-0.375091344118118
2.28301200100003,-0.375207275152206
2.34806100100002,-0.37776792049408
2.41338200000001,-0.375273495912552
2.478521,-0.371747583150864
2.54373200100002,-0.37176987528801
2.60895500100003,-0.36992284655571
2.67417900100003,-0.363100320100784
2.73940200100003,-0.364332735538483
2.80476500100002,-0.373694568872452
2.86985200100003,-0.376331150531769
2.93507300100003,-0.375989556312561
3.00029700100004,-0.375637382268906
3.06552000100004,-0.375562489032745
3.13079300100003,-0.37271922826767
3.19601700100003,-0.370649218559265
3.26119300100004,-0.373131334781647
3.326483,-0.370241194963455
3.391638,-0.372924476861954
3.45690100000002,-0.372793644666672
3.52225600100002,-0.374057203531265
3.58731400100004,-0.372134268283844
3.652535,-0.372130990028381
3.71775500000001,-0.369664669036865
3.78297900000001,-0.36940324306488
3.848209,-0.367434144020081
3.91346400100002,-0.363576501607895
3.978746,-0.365796655416489
4.04387300000002,-0.363933354616165
4.10909700000002,-0.363860875368118
4.17432000000002,-0.361560046672821
4.23954500000002,-0.357484847307205
4.30476900000002,-0.370801210403442
4.36999300000002,-0.370272606611252
4.43521400100002,-0.367805540561676
4.50043800100002,-0.371841639280319
4.565764,-0.371049880981445
4.63087100000001,-0.369644016027451
4.69610900100002,-0.368045926094055
4.76133000100003,-0.352386891841888
4.82655500100003,-0.35959455370903
4.89176500000002,-0.376368016004562
4.95714100100002,-0.377967476844788
5.02221200100001,-0.376647770404816
5.08745100100003,-0.380273342132568
5.15265900100002,-0.380178034305573
5.21789700100004,-0.367194384336472
5.283207,-0.364597171545029
5.348344,-0.366895109415054
5.41355400100002,-0.36470565199852
5.478791,-0.375206291675568
5.54400000100003,-0.373924970626831
5.609238,-0.375306636095047
5.67444800100003,-0.372440159320831
5.73969100100004,-0.369225382804871
5.80489500100003,-0.366901278495789
5.870316,-0.363244444131851
5.93534200100004,-0.35595378279686
6.00067200000001,-0.36545804142952
6.065788,-0.367570251226425
6.13102600000002,-0.364800930023193
6.196234,-0.363627105951309
6.26147300100001,-0.367377072572708
6.326686,-0.366216331720352
6.39209500100003,-0.362629413604736
6.45714600000002,-0.360228449106216
6.52236900100002,-0.365342408418655
6.58759100100002,-0.362775087356567
6.65281400100002,-0.367246925830841
6.718144,-0.364314198493958
6.78326500100002,-0.360501646995544
6.84849700000001,-0.365287870168686
6.91374300000001,-0.375361055135727
6.97893200100003,-0.380377978086472
7.04418500100002,-0.380699664354324
7.10956700100002,-0.390223056077957
7.17460400100003,-0.388585060834885
7.23982900100003,-0.390154331922531
7.30505100100004,-0.388365209102631
7.370272,-0.394619792699814
7.43550700100002,-0.397516310214996
7.50072,-0.393990814685822
7.565944,-0.394426137208939
7.631168,-0.398381233215332
