Tempo_s,Valor
0,0.039820209145546
0.0653000009999971,0.0212753657251596
0.13044699999999,0.0136983580887318
0.195685001000001,0.0225246176123619
0.260894000999997,-0.00136834569275379
0.326132000000001,0.00860041473060846
0.391341001000001,-0.0353074856102467
0.456578999999991,-0.0332160852849483
0.521809999999988,-0.0107478117570281
0.587048000999999,-0.0143628567457199
0.652235999999988,-0.0247510615736246
0.717472999999998,-0.00870588701218367
0.783180999999999,0.0448931232094765
0.847922001000001,-0.0205293763428926
0.913143999999988,-0.0228672288358212
0.978367000999995,0.0131709966808558
1.043898,-0.0167340040206909
1.108832001,0.0440845042467117
1.174039001,0.0158243346959352
1.239262001,0.00666151754558086
1.304508,0.0122078927233815
1.369746001,0.022925203666091
1.43493200100001,-0.046982429921627
1.50029200100001,-0.0224135592579842
1.56537899999999,-0.00322109553962946
1.63060500100001,-0.0240001827478409
1.695826,0.00896002165973186
1.76105,-0.00729318708181381
1.82639500099999,-0.0277808867394924
1.891497,0.0404355823993683
1.956721,-0.0307467989623547
2.021944,0.0116429291665554
2.087167001,0.000661937519907951
2.152404,-0.00230350997298956
2.217615001,0.0369646586477757
2.282861001,0.0229666475206614
2.348062001,-0.0429139472544193
2.413286001,0.00588002149015665
2.478512001,0.0251966994255781
2.543825001,0.0278225634247065
2.60899100100001,-0.0196929313242435
2.674179,-0.0344183072447777
2.739403,-0.0251529272645712
2.804626,-0.00103015918284655
2.869915001,-0.000801403075456619
2.935074,0.0183598604053259
3.000298,-0.0599072091281414
3.065574001,-0.0203310046344995
3.130744001,0.0180209763348103
3.195967001,0.0137441093102098
3.261359001,-0.0308346934616566
3.326421,-0.00890134833753109
3.391641001,-0.00100978650152683
3.457033001,-0.0348929315805435
3.52208500100001,0.0171374995261431
3.58745,0.0345705784857273
3.65253199999999,0.00492436811327934
3.717754,0.0220010988414288
3.782979,-0.00444601755589247
3.848188001,-0.0361542925238609
3.913426,0.00697537325322628
3.978636001,-0.00358140096068382
4.04389100100001,-0.0128388637676835
4.109083001,-0.014986377209425
4.174320001,0.0412751697003841
4.239531001,-0.0148868421092629
4.304902001,0.0113227870315313
4.36997800100001,0.0250359289348125
4.435215001,-0.00204041134566069
4.50042499999999,0.00301457475870848
4.56566099999999,-0.048603281378746
4.631003001,0.0333576463162899
4.69610899999999,-0.0356382206082344
4.761319,-0.00732997432351112
4.826574001,0.0507170334458351
4.891765001,0.0135351438075304
4.957003,-0.000806641764938831
5.022212001,0.0291779860854149
5.08752400100001,-0.0303067490458488
5.152660001,0.00599143095314503
5.217897001,-0.0223922543227673
5.28310600100001,0.0225219409912825
5.348394,-0.0152802094817162
5.41355400100001,-0.007987255230546
5.478791001,0.000172527506947517
5.543999,0.0113663263618946
5.60923800100001,0.0216503404080868
5.674482,-0.022020423784852
5.739688001,-0.00764685682952404
5.80490999999999,0.00552076380699873
5.870139001,-0.0137444585561752
5.935356,0.00532646663486958
6.000581,0.0358710512518883
6.065949,-0.0286491122096777
6.131028,0.0109071843326092
6.196252,-0.012891017831862
6.261473001,-0.0112710986286402
6.326697001,0.0272991601377726
6.391978001,0.0287750735878944
6.457144001,-0.0404084548354149
6.522369001,0.0208721030503511
6.58759100100001,-0.0269248858094215
6.65281500100001,0.0220905058085918
6.718251,-0.0554716661572456
6.78338800100001,0.0214467290788889
6.848490001,0.0228366106748581
6.91370999999999,-0.0337165556848049
6.978932,-0.0495589338243008
7.04454400100001,-0.00246730633080006
7.109431001,0.00611064024269581
7.17464,-0.0139770563691854
7.23982700099999,-0.000195926986634731
7.305051001,0.0242071691900492
7.370286001,-0.0117132440209389
7.435522001,0.00815524253994226
7.500721001,-0.0329187586903572
7.565958001,0.0328253954648972
7.631173,-0.00108964741230011
7.69640300100001,0.0213136672973633
7.76161499999999,-0.0129354884847999
7.827158001,-0.0269487500190735
7.89206400100001,-0.00301736872643232
7.95728699999999,-0.00890099909156561
8.022521,0.0435735583305359
8.087732,-0.0094961142167449
8.152986001,0.00770133920013905
8.218179001,-0.0187696423381567
8.283403001,-0.00633136369287968
8.348654,-0.0374435931444168
8.413850001,0.0108811073005199
8.479074001,0.0298639051616192
8.54446299999999,-0.0323575213551521
8.609527,-0.00848900526762009
8.67474500100001,-0.0126132508739829
8.739953,0.0208338014781475
8.80519099999999,0.0170193389058113
8.870447,-0.0315043143928051
8.935638,-0.00186078250408173
9.000847001,0.0241944789886475
9.066208,-0.0260495580732822
9.131307001,0.0102659687399864
9.196544,0.0622674115002155
9.261741001,0.0174366869032383
9.326993,0.0113933347165585
9.39226499999999,0.00527070369571447
9.457426001,0.00139558687806129
9.52263700100001,-0.0346195884048939
9.58796,-0.0092117115855217
9.653098001,-0.0228349827229977
9.71831999999999,-0.0033016549423337
9.78353,0.0207226257771254
9.848767,-0.0373303182423115
9.914023,0.0257552601397038
9.979215,0.0272177867591381
10.044424001,-0.0454230457544327
10.109688,-0.0163963995873928
10.174871001,-0.0239051878452301
10.24011,0.00202027149498463
10.305839001,-0.0123567301779985
10.370566001,-0.0059459125623107
10.435783,0.0226565171033144
10.501003001,0.0812283232808113
10.566226001,-0.01710862852633
10.631452001,-0.0245983246713877
10.696674001,-0.0243444219231606
10.761935001,0.0846881866455078
10.82712,0.0454055853188038
10.892344,-0.0269697047770023
10.957620001,0.0383501164615154
11.022791,-0.0948830246925354
11.088027,0.101836748421192
11.153243001,-0.0259492080658674
11.218492001,0.0610781125724316
11.283685001,0.0269229058176279
11.349035,-0.0105344224721193
11.414134,-0.0128115061670542
11.479357001,0.209279999136925
11.544605,0.0390700288116932
11.609802001,-0.0663648843765259
11.675046,0.0465051271021366
11.740250001,0.0348715111613274
11.805475001,-0.124662764370441
11.870708,0.648099601268768
11.93592,63.9764671325684
12.001144,-64.7341003417969
12.066488001,-3.58974933624268
12.131596001,-32.0043869018555
12.196912001,-2.60043144226074
12.26205,16.1764621734619
12.327339001,4.41914796829224
12.392539001,12.4056339263916
12.457709001,7.97062158584595
12.522951,5.51217794418335
12.588157001,-4.10568714141846
12.653618001,0.675782561302185
12.718603001,-4.32640314102173
12.784020001,-0.988312065601349
12.849215,-2.31456422805786
12.914279001,1.84404110908508
12.979483,-2.54445433616638
13.04472,3.56384563446045
13.110011,-3.25803470611572
13.175168,2.75648379325867
13.240391,4.83297538757324
13.305676,11.1438035964966
13.370838001,-16.5671710968018
13.436322,12.0391550064087
13.501285001,-29.7759780883789
13.566547,7.35020637512207
13.631737,11.1294984817505
13.696956001,-10.6532869338989
13.762179001,19.2878551483154
13.827403001,-8.76438617706299
13.892627001,-4.1874942779541
13.957836,8.4219799041748
14.023073,-22.0188941955566
14.088283,9.87559509277344
14.154135001,-1.68764591217041
14.218744,-1.25858187675476
14.283968,12.1110229492188
14.349212001,4.46817302703857
14.414415001,-21.0274982452393
14.480172,18.4759941101074
14.544993,-8.1738862991333
14.610159,-7.73095703125
14.675310001,7.36677646636963
14.740545001,5.33908605575562
14.806239001,-7.97209882736206
14.871037001,3.99258542060852
14.936189,-4.26933193206787
15.001442001,3.07811045646667
15.066644001,-3.27540183067322
15.132201,1.39136338233948
15.197097,11.4295778274536
15.262321,-8.18580436706543
15.327574001,-12.1077966690063
15.392791,-4.84976196289062
15.458485001,32.1704292297363
15.523215001,-22.6441020965576
15.588552001,8.90909099578857
15.653708001,-8.56635761260986
15.718885001,22.9366645812988
15.784094,-9.37610816955566
15.849332001,-24.2043132781982
15.914544,21.3769607543945
15.979779,-1.84077024459839
16.045081,-5.15038537979126
16.110405,9.70181846618652
16.175462,-13.0277833938599
16.240674,28.7258548736572
16.306024,-16.0686073303223
16.371140001,-1.12029540538788
16.436420001,7.35944509506226
16.501567001,-19.9925594329834
16.566791001,15.5427160263062
16.63209,-10.7300500869751
16.697238001,11.1841335296631
16.762603,-8.46832656860352
16.827707001,7.72260141372681
16.892894,6.17811107635498
16.958132,-5.57295989990234
17.023357001,5.14140701293945
17.088581001,-22.0609016418457
17.153805,7.81576347351074
17.219027,-11.0721292495728
17.28425,23.6814613342285
17.349538001,-28.3427753448486
17.415003,30.4327907562256
17.479933,-6.26897811889648
17.545144001,9.59219074249268
17.610353001,-4.72778081893921
17.675593001,-8.54158782958984
17.7408,-1.95604562759399
17.806038001,-21.3604278564453
17.871267,-11.8632316589355
17.936485001,-2.90274620056152
18.001709,28.0797481536865
18.067595,10.2960767745972
18.132156,38.8748054504395
18.197381,-0.689983367919922
18.262772,8.19563865661621
18.327826,-17.8493270874023
18.393623001,-4.21631336212158
18.458274,-8.96012783050537
18.523522,1.77717208862305
18.588721001,-5.91689348220825
18.653944001,-4.04828023910522
18.719394001,-5.4309778213501
18.784502001,-2.73001194000244
18.849615001,-9.1339054107666
18.914838001,12.8979091644287
18.980062001,0.00473856925964355
19.045839001,0.355198979377747
19.110587,-0.683680176734924
19.175732,-10.1836624145508
19.240957,-2.27516889572144
19.306213,-2.57027149200439
19.371757001,4.41509485244751
19.436627,-0.734329223632812
19.502012,3.55455279350281
19.567059001,3.79377603530884
19.632301,1.14452838897705
19.697784,-0.666171312332153
19.762743001,-0.000283122062683105
19.827970001,-1.11481547355652
19.893193001,-1.30632519721985
19.958415001,1.03172659873962
20.023814,0.60667097568512
20.088862,3.61599016189575
20.154085,3.9659309387207
20.219309,5.67886972427368
20.284579,2.36727285385132
20.349786001,3.66097688674927
20.41498,0.250369310379028
20.480189001,2.75301933288574
20.545516001,-2.50288844108582
20.610654,-2.04953551292419
20.675999,-3.41802835464478
20.741097001,5.01266098022461
20.806320001,-21.7369194030762
20.871544001,21.0497970581055
20.936768001,17.6947116851807
21.002114,18.6675796508789
21.067222,-22.4733352661133
21.132438,2.56156921386719
21.197663,-22.1270027160645
21.263013001,-4.95651340484619
21.32811,-14.5930948257446
21.393334,3.59061360359192
21.458556,-3.61049175262451
21.523864001,8.83980083465576
21.589003001,-1.13396346569061
21.654227001,8.270920753479
21.71952,-1.96210289001465
21.784674001,-0.350307673215866
21.850126,-4.21167039871216
21.915120001,-2.14505934715271
21.981144001,-6.67375326156616
22.045570001,-2.99084186553955
22.110778,-3.34817171096802
22.176027001,-3.08507680892944
22.241224,5.76239824295044
22.306906001,0.0631809234619141
22.371703001,2.06497311592102
22.436909,5.20196533203125
22.502162001,-7.3428750038147
22.567356,-23.457706451416
22.633161001,10.0631122589111
22.697963,54.0593605041504
22.763031,-23.0624675750732
22.828237001,12.9886417388916
22.893474001,8.83108329772949
22.959144,-46.0806503295898
23.024011001,20.9098453521729
23.089144001,-15.2336959838867
23.154368,10.5326766967773
23.219613,2.1510124206543
23.285229,9.42954444885254
23.350038,5.32627487182617
23.415262,1.01268291473389
23.480487,0.414952635765076
23.54571,12.7816495895386
23.61123,-1.02695822715759
23.676156001,9.96160507202148
23.741463,-8.51422500610352
23.806604001,-14.1684112548828
23.872267001,0.956252217292786
23.937265001,9.4533863067627
24.002273001,9.6738338470459
24.067525,5.13476133346558
24.132721001,-11.2066860198975
24.197944,-17.0186157226562
24.263401,-5.58537244796753
24.328403,0.0437870621681213
24.393615,6.73038530349731
24.458944001,-0.421851873397827
24.524062,15.9313087463379
24.589270001,1.75711512565613
24.654509,-1.04653835296631
24.719732001,-11.9146709442139
24.784986001,-5.71873044967651
24.850180001,-10.4705390930176
24.915509,-9.23693180084229
24.980660001,1.02055072784424
25.045836,-0.571310520172119
25.111194,4.85694408416748
25.176362,4.89407777786255
25.241521,2.96849012374878
25.306744,7.56007432937622
25.372023,-3.16846370697021
25.437486,-3.74734401702881
25.502471,1.83746218681335
25.567638,-1.1560320854187
25.632888,2.61977314949036
25.698139001,-2.52765417098999
25.763309001,6.56236696243286
25.828532001,-2.49767303466797
25.894267,4.76866960525513
25.958981001,1.86951458454132
26.024203001,3.53725242614746
26.089426001,4.41595935821533
26.154650001,-0.980406999588013
26.220679,4.39687061309814
26.285097,0.591784715652466
26.350306,2.15375423431396
26.415583001,0.922650098800659
26.480753001,-4.08416986465454
26.546513001,-1.24815106391907
26.611368001,-2.28887796401978
26.67644,-3.64555835723877
26.741662001,9.80527687072754
26.806885001,5.01352548599243
26.872592001,15.5646209716797
26.93735,-5.53649663925171
27.002556001,15.1082277297974
27.067779001,-13.0070447921753
27.133011,-17.1400909423828
27.198528,-11.5309505462646
27.263472,-11.2999677658081
27.328789001,3.53425741195679
27.393905,-1.42630934715271
27.459121,7.95198965072632
27.524617,3.24165821075439
27.589567,3.73250246047974
27.654802,0.218156725168228
27.720015,-2.20425415039062
27.785254,-4.11313009262085
27.850643001,-3.00294160842896
27.915685001,-6.27517700195312
27.980909001,-3.0626654624939
28.046265,0.776231288909912
28.111361,-4.32062149047852
28.1767,2.81268358230591
28.241806001,2.56437063217163
28.307027001,-2.98976898193359
28.372326,1.08122825622559
28.437474,6.07544183731079
28.502825001,11.0716600418091
28.56792,9.66319465637207
28.633130001,-8.16880130767822
28.698474001,11.4456672668457
28.763733001,-5.7295560836792
28.828889001,-3.32862877845764
28.894039001,-4.84804058074951
28.959262001,-21.3401317596436
29.024788001,14.7492589950562
29.08975,-8.71503353118896
29.154934001,30.9716167449951
29.220156001,-14.1633825302124
29.285402001,16.5772285461426
29.350615001,-20.2351665496826
29.415826,3.73384356498718
29.481462001,18.1386470794678
29.546278001,-11.2667675018311
29.611499,15.7307386398315
29.67672,-8.48078727722168
29.741944,19.9784641265869
29.807995,-8.1322193145752
29.872391001,-10.3750820159912
29.937613001,15.1823463439941
30.002860001,-6.96253776550293
30.068047,-18.7953853607178
30.133825001,5.32567501068115
30.198509001,-7.22502899169922
30.26372,6.75079250335693
30.328958001,15.0327386856079
30.394165,-18.3534927368164
30.459714001,7.17143726348877
30.525058001,-21.3560600280762
30.589852,4.56622219085693
30.655086,-21.1045742034912
30.720373001,-1.87045335769653
30.785906,7.89201259613037
30.850743001,11.3439559936523
30.916115,8.48475074768066
30.981269001,0.735267996788025
31.046417001,-1.7284117937088
31.111864001,-5.03745651245117
31.176861001,-3.85722517967224
31.242124,-2.71669030189514
31.307309001,-3.3448338508606
31.372518,1.96528434753418
31.438047,-1.61758065223694
31.502979,4.59679985046387
31.568203,5.92136383056641
31.633589001,-6.27535581588745
31.698637001,8.56362247467041
31.763877,-5.77539205551147
31.829391,6.21123600006104
31.894320001,-1.01290643215179
31.959628,2.78647994995117
32.024805,2.70134949684143
32.090118,3.09615588188171
32.155215001,2.51536083221436
32.220438001,5.71680068969727
32.285801001,-1.16834044456482
32.350871,2.58767604827881
32.416257001,-2.4869441986084
32.481319,-2.60147452354431
32.546557,-1.67837738990784
32.611779,-8.62374114990234
32.677062,1.14361941814423
32.742227,-4.98415517807007
32.807488,28.1571750640869
32.872674,23.714542388916
32.937899,-21.6894149780273
33.003179,-17.1725444793701
33.068699,-10.806679725647
33.133570001,-9.40464401245117
33.198795,-0.294998288154602
33.264015001,1.38834118843079
33.329228001,5.82712888717651
33.395327,1.07011294364929
33.459672,0.269792973995209
33.524909,3.31665563583374
33.590169001,-4.4039192199707
33.655356,-1.49089372158051
33.721158001,-6.39712810516357
33.785803,-1.30648910999298
33.851033001,-1.82986259460449
33.916254,-2.65192985534668
33.981473001,-1.45044922828674
34.047176,-1.54870748519897
34.111988001,4.73594665527344
34.177191001,14.1716899871826
34.242367001,-24.4872417449951
34.307577,15.623628616333
34.373207,2.73474860191345
34.438377001,-27.7177085876465
34.503457001,44.3741683959961
34.568485,9.70906066894531
34.633713001,15.7359237670898
34.699279,-18.702299118042
34.764156,-18.8253974914551
34.829444001,-4.65154647827148
34.894603,-3.16882133483887
34.959839,11.4970798492432
35.025345,-9.07200622558594
35.090273001,25.8604316711426
35.155497001,-6.79662799835205
35.220983,-4.22108936309814
35.28595,9.28568840026855
35.351314001,-1.78501009941101
35.41639,3.2285749912262
35.4816,-13.6328039169312
35.546930001,25.4115619659424
35.612048,-1.49989128112793
35.677328,0.39142370223999
35.742509,2.12323665618896
35.807732,8.50832462310791
35.873103,-15.323579788208
35.938179001,-13.6116142272949
36.003715001,-2.09498953819275
36.068631,-12.2322883605957
36.133850001,5.800217628479
36.199074001,16.1712474822998
36.264385001,-16.121187210083
36.329521001,14.8353872299194
36.394744001,-3.0595064163208
36.459953,5.50865030288696
36.525191,-4.87959384918213
36.590432001,3.88579082489014
36.656079,-5.15474367141724
36.720865001,1.97878479957581
36.786088,-11.9475574493408
36.851321,-8.86964797973633
36.916532,-6.44725561141968
36.982826,-2.26974487304688
37.046979001,0.0699758529663086
37.112204001,2.15959548950195
37.177426001,9.21720314025879
37.242650001,3.0379593372345
37.308339,7.55712413787842
37.373098001,-2.9718279838562
37.438308,8.25546646118164
37.503614001,-14.1648654937744
37.568768,5.89323043823242
37.634484,-1.12339854240417
37.699293,3.25538206100464
37.764424001,-0.192552804946899
37.829666001,4.29399299621582
37.894871001,5.2249321937561
37.960443001,2.31800985336304
38.0254,3.06215882301331
38.090542001,0.701189041137695
38.155817,3.38858366012573
38.22102,1.83328986167908
38.286469,-2.46739387512207
38.351824001,-0.0992119312286377
38.416732001,-1.89626216888428
38.481898001,0.0475943088531494
38.547121001,-2.847820520401
38.612629001,-2.93171405792236
38.677567,12.9050617218018
38.742791,15.8547163009644
38.808164001,-20.2673072814941
38.873241,9.87631034851074
38.938591001,2.00974941253662
39.003684001,-25.6555080413818
39.068911,6.16821670532227
39.134226,-27.6713676452637
39.199393,15.9393548965454
39.264706,-11.4963350296021
39.329788,12.1937093734741
39.395026001,1.02795934677124
39.460374001,2.40160155296326
39.525623001,-2.11640810966492
39.591213,-3.45899152755737
39.655922001,2.12021541595459
39.721144,-4.0631742477417
39.786368,-3.26412916183472
39.851659,-5.81422424316406
39.916815,0.0107288360595703
39.982038,-3.9370059967041
40.047262,1.16360187530518
40.112485001,-1.70129537582397
40.177714,0.831127166748047
40.243331,4.83176136016846
40.308145001,4.91529703140259
40.373381001,-26.9849300384521
40.438589,32.241641998291
40.503826001,3.81123280525208
40.569534001,28.6059379577637
40.634344001,-13.103157043457
40.699497,-5.61851263046265
40.764787,-25.0130748748779
40.829944,7.60471820831299
40.895713001,8.45319557189941
40.960391,-7.60900974273682
41.025616,3.25369834899902
41.09084,-1.38434767723083
41.156062001,2.33998155593872
41.22174,2.95396137237549
41.286538,20.1642665863037
41.351734001,5.79261779785156
41.416955001,29.6832313537598
41.482201001,-2.33590602874756
41.547823001,-25.040864944458
41.612626,-3.3511221408844
41.677984,-6.6102147102356
41.743100001,-0.502288341522217
