Tempo_s,Valor
0,-3.11860759438787e-10
0.0652240000000006,9.16967834996285e-10
0.130448000000001,4.70762540061287e-10
0.195671001000001,5.63241675521908e-10
0.260894,4.53088233598464e-10
0.326298000000001,-1.19539267373625e-10
0.391346001000002,-4.94133400863461e-10
0.456565001000001,-7.16991577220938e-10
0.521788000000001,-9.22744103348805e-11
0.587127000000002,3.7547076559008e-11
0.652238001000001,5.09207787047217e-10
0.717459001000002,2.8735591683926e-10
0.782708001000003,6.25253182562346e-11
0.847908001,-2.71211497704371e-10
0.913130000000002,8.58713100626574e-11
0.978483001000001,-5.90805626643487e-10
1.043658,8.69226912669774e-10
1.1088,0.00107176962774247
1.174026001,0.00137947464827448
1.239247001,0.00167275196872652
1.304472001,0.000799128320068121
1.36972,0.00152907415758818
1.435067001,0.00111500336788595
1.500142001,0.000410261127399281
1.565366001,7.85625070420792e-06
1.630588,0.000916582241188735
1.695812001,0.000227048192755319
1.761312001,0.000175809720531106
1.826259,-7.3566086555843e-10
1.891483,7.55289164544592e-11
1.956712001,4.85516293835531e-10
2.021930001,-8.38985325657404e-10
2.087153,3.32748051334875e-10
2.152419,6.7522276658849e-10
2.217601,-8.00386423804866e-10
2.282824001,8.61463789192385e-10
2.348047,-1.36815225815212e-10
2.413271,4.03551192462714e-10
2.478494001,-2.90918178436073e-10
2.543751,9.27537824324531e-10
2.608943001,9.13706887928356e-10
2.674167001,-3.76776165822434e-10
2.739389,-7.74787123347664e-10
2.804612001,-5.50185674796921e-10
2.869877,-7.78854980509891e-10
2.935059,-1.95280902559603e-10
3.000283001,-1.39529721110421e-10
3.065522,3.49989592862698e-10
3.13073,-1.30047950186452e-09
3.195953,-1.28816757261063e-09
3.261269001,-7.84978082535304e-10
3.326404001,0.000721991120371968
3.39161,0.000138339572004043
3.456848,0.000833641970530152
3.522056001,0.000993427122011781
3.587300001,0.00118567445315421
3.652504,0.00075852416921407
3.717742,0.000750724691897631
3.782955,0.000268847012193874
3.848201,0.000232997845159844
3.913398,0.00042229107930325
3.978744001,0.000191897226613946
4.043844,-1.70766800700051e-09
4.109083001,-9.20889586808471e-10
4.174293001,1.46633749587011e-09
4.23953,-1.4079521992727e-09
4.304739001,1.59143209721435e-09
4.370096001,-1.32475430625334e-09
4.435189,-3.82932796583191e-10
4.500429001,4.79425388277832e-10
4.565632,3.59820617745754e-10
4.630871001,-7.01164015737277e-10
4.696099001,-1.62981139695262e-09
4.76133,2.91046298173114e-10
4.826568,4.59577709222003e-10
4.891786001,1.58096469249358e-09
4.956988,3.20626192262807e-10
5.022212001,-3.39241079672092e-10
5.087504,-2.28825403070232e-10
5.152711001,1.00810337855251e-09
5.217883,-1.00173203065879e-10
5.283106001,1.7719137268557e-09
5.348330001,-1.49785073233488e-10
5.413553,2.35604424858593e-10
5.478932,-1.67598868117125e-09
5.544087001,0.000890069757588208
5.609224001,0.000365238258382306
5.674447,0.00182049185968935
5.739801,0.000437875831266865
5.80492,0.000520815316122025
5.870117,0.000600835948716849
5.935378,7.8079232480377e-05
6.000567001,0.000999600626528263
6.065788001,0.00090437603648752
6.131213,0.000688573403749615
6.196325,0.000951588794123381
6.261516,8.0778050914887e-10
6.326683,6.32081054163791e-11
6.391906001,7.02287117348988e-11
6.457129,1.68833746982955e-09
6.522371,-1.23484111824723e-09
6.587729,1.28656818532136e-09
