Tempo_s,Valor
0,-0.0806734710931778
0.0651579990000002,-0.0772857367992401
0.130395999000001,-0.0870718508958817
0.195605,-0.0837925523519516
0.260897999000001,-0.0813384056091309
0.326051999000001,-0.0777173191308975
0.39161,-0.0822526663541794
0.456501000000003,-0.0826258435845375
0.521738999,-0.0727768316864967
0.587001000000001,-0.0790277346968651
0.652183999000002,-0.0769732519984245
0.717393000000001,-0.0772036239504814
0.782631000000002,-0.100438214838505
0.847852000000003,-0.0998172760009766
0.913114,-0.105222746729851
0.978287999000003,-0.102179765701294
1.043526,-0.0994004011154175
1.109088,-0.098751425743103
1.173979,-0.0967217907309532
1.239243999,-0.11595069617033
1.304431999,-0.114758111536503
1.3697,-0.113593988120556
1.434955999,-0.11391369998455
1.500089,-0.122199557721615
1.565312999,-0.12241230905056
1.63056,-0.123056374490261
1.695760999,-0.121097102761269
1.760984,-0.110771618783474
1.826208999,-0.133932188153267
1.891500999,-0.139987781643867
1.956654999,-0.139704450964928
2.021878,-0.13831102848053
2.087102,-0.137417405843735
2.152354,-0.137014508247375
2.217548999,-0.136982053518295
2.282772,-0.142590403556824
2.348013,-0.147710517048836
2.413218,-0.147008061408997
2.478442999,-0.14569179713726
2.543827,-0.148295402526855
2.608899999,-0.147049933671951
2.674112999,-0.143776908516884
2.739336999,-0.158118650317192
2.804600999,-0.157572463154793
2.869794999,-0.156686171889305
2.935007999,-0.164286583662033
3.000233,-0.163250401616096
3.065519,-0.170698866248131
3.130678,-0.168056935071945
3.195901999,-0.166294947266579
3.26124,-0.163358122110367
3.326349999,-0.15453964471817
3.391575,-0.164211437106133
3.456794999,-0.167613178491592
3.522019,-0.181012466549873
3.587294,-0.178856149315834
3.652465999,-0.176854103803635
3.717711999,-0.174632340669632
3.782947999,-0.172740533947945
3.848137,-0.172369837760925
3.913361,-0.171004116535187
3.978717,-0.175413176417351
4.043810999,-0.174737125635147
4.109031,-0.177869364619255
4.174267,-0.182946667075157
4.239477999,-0.180179610848427
4.304701999,-0.190325528383255
4.369925,-0.19107224047184
4.435172,-0.1902244836092
4.500377999,-0.196507811546326
4.565595999,-0.193146646022797
4.630819,-0.189902648329735
4.696145,-0.19951918721199
4.761268,-0.198441594839096
4.82649,-0.20883047580719
4.891713,-0.207191169261932
4.956936999,-0.205441489815712
5.02226,-0.214067235589027
5.087384,-0.205617770552635
5.152644,-0.203263059258461
5.217838,-0.212391868233681
5.283054,-0.213527664542198
5.348278,-0.209816843271255
5.413682,-0.223747566342354
5.478726,-0.223237484693527
5.543948999,-0.227591678500175
5.609172999,-0.225637748837471
5.674396,-0.220936089754105
5.73962,-0.226902022957802
5.804842999,-0.234059944748878
5.870103999,-0.232328101992607
5.935294999,-0.232541993260384
6.000512999,-0.231269925832748
6.065738,-0.23282428085804
6.131023999,-0.239446625113487
6.196190999,-0.235254809260368
6.261392999,-0.234986454248428
6.326787,-0.241829425096512
6.39184,-0.238983124494553
6.457078,-0.236992344260216
6.522288,-0.2337656468153
6.587524999,-0.235470205545425
6.652732999,-0.249456524848938
6.717987999,-0.243354022502899
6.783180999,-0.241138353943825
6.848486,-0.25071382522583
6.913629,-0.248084783554077
6.978865999,-0.24516250193119
7.044074999,-0.247419133782387
7.109313,-0.247483506798744
7.174523,-0.246008321642876
7.239924999,-0.256328701972961
7.304986999,-0.251570969820023
7.370216999,-0.248300552368164
7.435583,-0.247212275862694
7.500655,-0.234042480587959
7.566119999,-0.243314906954765
7.631101999,-0.250726461410522
7.696325,-0.254114866256714
7.761549,-0.256089687347412
7.826771999,-0.251341849565506
7.891995999,-0.248943418264389
7.957408,-0.250068485736847
8.022444,-0.247390449047089
8.087668,-0.244237393140793
8.152889999,-0.247267961502075
8.218113,-0.262456029653549
8.283406999,-0.261565893888474
8.348559999,-0.260285884141922
8.413784,-0.256588190793991
8.479007,-0.253401428461075
8.544230999,-0.241440668702126
8.609569,-0.240884318947792
8.674959999,-0.244830086827278
8.739908,-0.238800421357155
8.805126999,-0.239634290337563
8.870348999,-0.241401687264442
8.935572,-0.223811537027359
9.000906999,-0.231035113334656
9.066018999,-0.249587669968605
9.131242999,-0.251095414161682
9.196488,-0.236683517694473
9.261690999,-0.24427841603756
9.326912999,-0.23985755443573
9.392136999,-0.251897156238556
9.457365,-0.268110185861588
9.522585999,-0.259538263082504
9.587806999,-0.24094645678997
9.65303,-0.233477711677551
9.718294999,-0.234512448310852
9.783478,-0.238686069846153
9.848747,-0.242263734340668
9.914000999,-0.235680967569351
9.979148,-0.23635521531105
10.044372,-0.24516199529171
10.109788,-0.239402443170547
10.174835,-0.262323200702667
10.240045,-0.340754419565201
10.305264999,0.226629450917244
10.370888,1.27536845207214
10.435743999,1.40709733963013
10.500937,1.22366857528687
10.566161,-0.926281273365021
10.631403999,-2.036696434021
10.696992999,-2.59646677970886
10.761831,-0.394120812416077
10.827156,-0.272904872894287
10.892279999,-1.13754177093506
10.957527999,-1.06090342998505
11.023052,-0.00973742175847292
11.087949,1.3949590921402
11.153399999,1.95203363895416
11.218395999,3.26106905937195
11.283605,1.95847141742706
11.349088999,2.01894378662109
11.414051999,0.725138008594513
11.479649999,0.29041200876236
11.544587999,1.42023408412933
11.60974,1.19837296009064
11.675119,2.07169151306152
11.740183999,1.00127232074738
11.805407,-1.76885831356049
11.870685999,-1.35863554477692
11.935867,-0.466562300920486
12.001103,0.998119056224823
12.066302,1.1622987985611
12.131543,1.91815161705017
12.196784999,1.78096652030945
12.262064,1.69189667701721
12.327198,1.35012662410736
12.392404999,1.22963261604309
12.457645999,0.105619750916958
12.522852,-0.892868518829346
12.588129,-1.69872605800629
12.653312999,-2.18112540245056
12.718558999,-1.97226977348328
12.783765,-1.27328896522522
12.848984,-2.42549729347229
12.914206999,-4.0907940864563
12.980100999,-2.44883370399475
13.044654999,1.06478810310364
13.109878,2.62333178520203
13.175100999,2.50954747200012
13.240326,-0.122374452650547
13.306157999,-0.775943994522095
13.370758,-1.62025594711304
13.436002999,-2.39959263801575
13.501209,-2.07619118690491
13.566442,-1.34872651100159
13.6321,-0.481417000293732
13.696947999,0.236393824219704
13.762115,0.807592332363129
13.827337,1.23814082145691
13.892561999,1.56626057624817
13.957863,0.344600677490234
14.023007,-1.04742193222046
14.088436,-1.08997857570648
14.153492999,0.482540458440781
14.218679999,0.155855402350426
14.284236999,0.595632910728455
14.349111,-0.661641001701355
14.414392999,-1.51741218566895
14.479557999,-1.12028563022614
14.544795999,-0.268985837697983
14.610354999,2.13352489471436
14.675243,2.72382164001465
14.740636,4.11787748336792
14.805827,3.21956753730774
14.870913,1.92583000659943
14.936216999,1.53770923614502
15.001359999,2.06019186973572
15.066876,2.06423306465149
15.131847,1.16672825813293
15.197031,0.643322646617889
15.262258,-0.872930645942688
15.327463999,-1.22154068946838
15.392701,-1.64369440078735
15.457911,0.100703299045563
15.523307,3.60621976852417
15.588377,4.36670732498169
15.653596,3.03380107879639
15.718818999,2.83575582504272
15.784041999,1.15328478813171
15.849285,0.309640645980835
15.914788,-1.67972934246063
15.979714,-2.09281730651855
16.044958,-2.04171586036682
16.11016,-0.395704001188278
16.175372,-1.37028014659882
16.241332,-11.6325693130493
16.305821,-17.3974590301514
16.371091999,-24.2210426330566
16.436278,-23.0565872192383
16.501500999,-18.2776699066162
16.567388,-7.56150722503662
16.631948999,2.54566931724548
